date,campaign,campaign_type,impressions,clicks,conversions,spend,revenue,channel,bid_strategy,roas
2025-09-09,MS_Search_NonBrand_US_v1,Search - Non-Brand,19605,274,7.0,332.74,1590.87,Microsoft Ads,TargetCPA,4.7811203943018565
2025-09-10,MS_Search_NonBrand_US_v1,Search - Non-Brand,5186,231,3.0,391.55,1370.9,Microsoft Ads,MaxConv,3.5012131273145193
2025-09-11,MS_Search_NonBrand_US_v1,Search - Non-Brand,7421,147,4.0,335.19,841.24,Microsoft Ads,TargetCPA,2.5097407440556103
2025-09-12,MS_Search_NonBrand_US_v1,Search - Non-Brand,4905,148,5.0,333.8,1243.34,Microsoft Ads,MaxConv,3.724805272618334
2025-09-13,MS_Search_NonBrand_US_v1,Search - Non-Brand,8579,211,5.0,475.95,1100.32,Microsoft Ads,TargetCPA,2.311839478936863
2025-09-14,MS_Search_NonBrand_US_v1,Search - Non-Brand,12643,242,6.0,362.98,1205.14,Microsoft Ads,TargetCPA,3.3201278307344757
2025-09-15,MS_Search_NonBrand_US_v1,Search - Non-Brand,3891,153,4.0,373.94,1166.92,Microsoft Ads,TargetCPA,3.120607584104402
2025-09-16,MS_Search_NonBrand_US_v1,Search - Non-Brand,10299,198,5.0,402.13,1449.47,Microsoft Ads,TargetCPA,3.6044811379404673
2025-09-17,MS_Search_NonBrand_US_v1,Search - Non-Brand,9933,299,8.0,353.9,1201.78,Microsoft Ads,MaxClicks,3.3958180276914383
2025-09-18,MS_Search_NonBrand_US_v1,Search - Non-Brand,6707,218,6.0,447.74,1333.39,Microsoft Ads,MaxClicks,2.978045294143923
2025-09-19,MS_Search_NonBrand_US_v1,Search - Non-Brand,24098,366,12.0,468.2,1442.78,Microsoft Ads,TargetCPA,3.081546347714652
2025-09-20,MS_Search_NonBrand_US_v1,Search - Non-Brand,6652,261,7.0,428.76,895.3,Microsoft Ads,MaxClicks,2.088114562925646
2025-09-21,MS_Search_NonBrand_US_v1,Search - Non-Brand,4458,176,5.0,344.19,1141.13,Microsoft Ads,TargetCPA,3.31540718789041
2025-09-22,MS_Search_NonBrand_US_v1,Search - Non-Brand,7556,330,8.0,422.48,1333.02,Microsoft Ads,TargetCPA,3.1552262829009656
2025-09-23,MS_Search_NonBrand_US_v1,Search - Non-Brand,6979,255,9.0,378.27,1164.33,Microsoft Ads,MaxConv,3.078039495598382
2025-09-24,MS_Search_NonBrand_US_v1,Search - Non-Brand,3571,149,4.0,353.4,1136.22,Microsoft Ads,MaxConv,3.2151103565365027
2025-09-25,MS_Search_NonBrand_US_v1,Search - Non-Brand,13766,413,8.0,469.01,1138.47,Microsoft Ads,TargetCPA,2.4273896078974864
2025-09-26,MS_Search_NonBrand_US_v1,Search - Non-Brand,3957,175,4.0,322.22,1306.55,Microsoft Ads,MaxClicks,4.054838309229718
2025-09-27,MS_Search_NonBrand_US_v1,Search - Non-Brand,12806,414,13.0,442.77,1340.49,Microsoft Ads,MaxClicks,3.0275086387966668
2025-09-28,MS_Search_NonBrand_US_v1,Search - Non-Brand,6262,184,3.0,430.96,1126.51,Microsoft Ads,TargetCPA,2.613954891405235
2025-09-29,MS_Search_NonBrand_US_v1,Search - Non-Brand,13783,230,8.0,352.92,1342.38,Microsoft Ads,MaxClicks,3.8036382182930977
2025-09-30,MS_Search_NonBrand_US_v1,Search - Non-Brand,20654,270,6.0,415.79,1437.13,Microsoft Ads,TargetCPA,3.4563842324250222
2025-10-01,MS_Search_NonBrand_US_v1,Search - Non-Brand,3768,184,4.0,408.31,1196.1,Microsoft Ads,MaxConv,2.929391883617839
2025-10-02,MS_Search_NonBrand_US_v1,Search - Non-Brand,13495,141,4.0,347.49,,Microsoft Ads,MaxClicks,
2025-10-03,MS_Search_NonBrand_US_v1,Search - Non-Brand,15336,383,11.0,412.56,1122.45,Microsoft Ads,MaxClicks,2.720695171611402
2025-10-04,MS_Search_NonBrand_US_v1,Search - Non-Brand,4915,228,8.0,413.04,1349.83,Microsoft Ads,MaxConv,3.2680369939957385
2025-10-05,MS_Search_NonBrand_US_v1,Search - Non-Brand,6818,211,3.0,327.61,1292.57,Microsoft Ads,TargetCPA,3.945453435487317
2025-10-06,MS_Search_NonBrand_US_v1,Search - Non-Brand,23924,288,7.0,323.93,1058.43,Microsoft Ads,MaxClicks,3.2674651930972742
2025-10-07,MS_Search_NonBrand_US_v1,Search - Non-Brand,5800,240,8.0,440.07,1285.75,Microsoft Ads,MaxConv,2.921694275910651
2025-10-08,MS_Search_NonBrand_US_v1,Search - Non-Brand,7833,277,7.0,341.8,915.03,Microsoft Ads,MaxClicks,2.6770918665886483
2025-10-09,MS_Search_NonBrand_US_v1,Search - Non-Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-10-10,MS_Search_NonBrand_US_v1,Search - Non-Brand,15516,306,,404.21,1234.61,Microsoft Ads,MaxClicks,3.054377674970931
2025-10-11,MS_Search_NonBrand_US_v1,Search - Non-Brand,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2025-10-12,MS_Search_NonBrand_US_v1,Search - Non-Brand,6543,285,4.0,471.8,1177.21,Microsoft Ads,MaxClicks,2.4951462484103435
2025-10-13,MS_Search_NonBrand_US_v1,Search - Non-Brand,14801,288,10.0,441.93,1493.05,Microsoft Ads,MaxConv,3.3784762292670782
2025-10-14,MS_Search_NonBrand_US_v1,Search - Non-Brand,20053,408,12.0,417.8,1136.51,Microsoft Ads,TargetCPA,2.7202249880325513
2025-10-15,MS_Search_NonBrand_US_v1,Search - Non-Brand,4821,227,7.0,433.48,1219.57,Microsoft Ads,MaxClicks,2.813440066439051
2025-10-16,MS_Search_NonBrand_US_v1,Search - Non-Brand,19024,215,4.0,451.7,1470.83,Microsoft Ads,MaxConv,3.2562098738100507
2025-10-17,MS_Search_NonBrand_US_v1,Search - Non-Brand,17312,278,8.0,392.74,1056.27,Microsoft Ads,MaxConv,2.68948922951571
2025-10-18,MS_Search_NonBrand_US_v1,Search - Non-Brand,13231,190,6.0,324.56,870.67,Microsoft Ads,TargetCPA,2.6826164653684987
2025-10-19,MS_Search_NonBrand_US_v1,Search - Non-Brand,6904,179,3.0,360.91,1103.48,Microsoft Ads,MaxClicks,3.0574935579507354
2025-10-20,MS_Search_NonBrand_US_v1,Search - Non-Brand,9981,173,3.0,339.16,1108.91,Microsoft Ads,TargetCPA,3.269577780398632
2025-10-21,MS_Search_NonBrand_US_v1,Search - Non-Brand,6613,215,4.0,470.55,1373.46,Microsoft Ads,MaxConv,2.9188396557220275
2025-10-22,MS_Search_NonBrand_US_v1,Search - Non-Brand,6617,284,9.0,398.77,1072.56,Microsoft Ads,MaxConv,2.6896707375178672
2025-10-23,MS_Search_NonBrand_US_v1,Search - Non-Brand,5536,216,5.0,377.2,1388.7,Microsoft Ads,MaxClicks,3.681601272534465
2025-10-24,MS_Search_NonBrand_US_v1,Search - Non-Brand,5868,250,4.0,475.71,,Microsoft Ads,MaxConv,
2025-10-25,MS_Search_NonBrand_US_v1,Search - Non-Brand,8381,150,5.0,375.09,1338.49,Microsoft Ads,TargetCPA,3.5684502386094006
2025-10-26,MS_Search_NonBrand_US_v1,Search - Non-Brand,6005,282,7.0,378.11,,Microsoft Ads,MaxConv,
2025-10-27,MS_Search_NonBrand_US_v1,Search - Non-Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxClicks,
2025-10-28,MS_Search_NonBrand_US_v1,Search - Non-Brand,7099,284,5.0,409.68,,Microsoft Ads,MaxClicks,
2025-10-29,MS_Search_NonBrand_US_v1,Search - Non-Brand,17163,228,8.0,351.42,1247.96,Microsoft Ads,MaxConv,3.551192305503386
2025-10-30,MS_Search_NonBrand_US_v1,Search - Non-Brand,9584,174,6.0,351.29,1285.78,Microsoft Ads,TargetCPA,3.6601668137436305
2025-10-31,MS_Search_NonBrand_US_v1,Search - Non-Brand,11955,387,6.0,423.83,1046.58,Microsoft Ads,MaxClicks,2.46933912181771
2025-11-01,MS_Search_NonBrand_US_v1,Search - Non-Brand,7067,210,6.0,414.06,1166.14,Microsoft Ads,MaxConv,2.816355117615805
2025-11-02,MS_Search_NonBrand_US_v1,Search - Non-Brand,12738,241,5.0,404.0,1111.59,Microsoft Ads,MaxConv,2.7514603960396036
2025-11-03,MS_Search_NonBrand_US_v1,Search - Non-Brand,3978,197,5.0,440.44,1116.41,Microsoft Ads,MaxConv,2.534760693851603
2025-11-04,MS_Search_NonBrand_US_v1,Search - Non-Brand,5193,229,8.0,358.82,1467.56,Microsoft Ads,TargetCPA,4.089961540605318
2025-11-05,MS_Search_NonBrand_US_v1,Search - Non-Brand,6378,265,6.0,359.58,926.02,Microsoft Ads,TargetCPA,2.5752822737638357
2025-11-06,MS_Search_NonBrand_US_v1,Search - Non-Brand,9168,203,7.0,350.67,1246.03,Microsoft Ads,TargetCPA,3.553283714033136
2025-11-07,MS_Search_NonBrand_US_v1,Search - Non-Brand,14609,157,4.0,323.14,1243.22,Microsoft Ads,MaxClicks,3.847310763136721
2025-11-08,MS_Search_NonBrand_US_v1,Search - Non-Brand,17129,353,5.0,436.79,1338.3,Microsoft Ads,MaxConv,3.0639437716064926
2025-11-09,MS_Search_NonBrand_US_v1,Search - Non-Brand,10631,434,16.0,455.97,1158.98,Microsoft Ads,TargetCPA,2.5417900300458363
2025-11-10,MS_Search_NonBrand_US_v1,Search - Non-Brand,8181,293,4.0,415.77,1203.12,Microsoft Ads,MaxClicks,2.893715275272386
2025-11-11,MS_Search_NonBrand_US_v1,Search - Non-Brand,5950,177,4.0,429.77,1356.96,Microsoft Ads,MaxClicks,3.157409777322754
2025-11-12,MS_Search_NonBrand_US_v1,Search - Non-Brand,5057,187,6.0,431.72,980.79,Microsoft Ads,MaxClicks,2.271819697952376
2025-11-13,MS_Search_NonBrand_US_v1,Search - Non-Brand,8875,175,5.0,405.91,1315.67,Microsoft Ads,MaxClicks,3.2412850139193417
2025-11-14,MS_Search_NonBrand_US_v1,Search - Non-Brand,12324,192,6.0,342.04,1333.41,Microsoft Ads,TargetCPA,3.8984036954742134
2025-11-15,MS_Search_NonBrand_US_v1,Search - Non-Brand,16202,221,6.0,429.0,1183.09,Microsoft Ads,MaxClicks,2.7577855477855477
2025-11-16,MS_Search_NonBrand_US_v1,Search - Non-Brand,23343,285,9.0,456.35,1305.09,Microsoft Ads,TargetCPA,2.859844417661882
2025-11-17,MS_Search_NonBrand_US_v1,Search - Non-Brand,17572,235,5.0,412.87,1199.92,Microsoft Ads,TargetCPA,2.9062901155327343
2025-11-18,MS_Search_NonBrand_US_v1,Search - Non-Brand,7849,168,5.0,407.6,1147.18,Microsoft Ads,TargetCPA,2.814474975466143
2025-11-19,MS_Search_NonBrand_US_v1,Search - Non-Brand,5182,165,5.0,404.58,1248.47,Microsoft Ads,MaxConv,3.0858421078649467
2025-11-20,MS_Search_NonBrand_US_v1,Search - Non-Brand,10120,205,3.0,355.99,1192.31,Microsoft Ads,TargetCPA,3.349279474142532
2025-11-21,MS_Search_NonBrand_US_v1,Search - Non-Brand,14443,256,5.0,477.51,1055.1,Microsoft Ads,MaxClicks,2.209587233775209
2025-11-22,MS_Search_NonBrand_US_v1,Search - Non-Brand,10212,184,3.0,335.0,1256.85,Microsoft Ads,MaxConv,3.751791044776119
2025-11-23,MS_Search_NonBrand_US_v1,Search - Non-Brand,7061,198,6.0,382.58,1427.87,Microsoft Ads,MaxConv,3.7322128705107427
2025-11-24,MS_Search_NonBrand_US_v1,Search - Non-Brand,3469,167,3.0,374.9,1682.14,Microsoft Ads,MaxConv,4.486903174179782
2025-11-25,MS_Search_NonBrand_US_v1,Search - Non-Brand,5878,241,4.0,468.79,1737.57,Microsoft Ads,TargetCPA,3.7064997120245735
2025-11-26,MS_Search_NonBrand_US_v1,Search - Non-Brand,3724,166,6.0,384.98,1446.86,Microsoft Ads,TargetCPA,3.758273157047119
2025-11-27,MS_Search_NonBrand_US_v1,Search - Non-Brand,12334,383,13.0,457.52,1615.72,Microsoft Ads,MaxConv,3.5314740339220148
2025-11-28,MS_Search_NonBrand_US_v1,Search - Non-Brand,10377,383,13.0,476.55,1504.79,Microsoft Ads,MaxClicks,3.1576749554086665
2025-11-29,MS_Search_NonBrand_US_v1,Search - Non-Brand,0,0,0.0,0.0,0.0,Microsoft Ads,MaxConv,
2025-11-30,MS_Search_NonBrand_US_v1,Search - Non-Brand,9578,230,5.0,458.76,1383.71,Microsoft Ads,TargetCPA,3.016195832243439
2025-12-01,MS_Search_NonBrand_US_v1,Search - Non-Brand,3837,152,4.0,349.09,1486.12,Microsoft Ads,TargetCPA,4.257125669598098
2025-12-02,MS_Search_NonBrand_US_v1,Search - Non-Brand,14209,361,6.0,371.75,1399.17,Microsoft Ads,MaxClicks,3.7637390719569606
2025-12-03,MS_Search_NonBrand_US_v1,Search - Non-Brand,8656,226,8.0,353.56,1115.27,Microsoft Ads,MaxClicks,3.154400950333748
2025-12-04,MS_Search_NonBrand_US_v1,Search - Non-Brand,5932,206,6.0,338.68,831.77,Microsoft Ads,MaxConv,2.4559170898783513
2025-12-05,MS_Search_NonBrand_US_v1,Search - Non-Brand,7512,216,3.0,441.41,1123.21,Microsoft Ads,TargetCPA,2.544595727328334
2025-12-06,MS_Search_NonBrand_US_v1,Search - Non-Brand,16169,356,12.0,463.42,1202.62,Microsoft Ads,MaxConv,2.595097319925769
2025-12-07,MS_Search_NonBrand_US_v1,Search - Non-Brand,13061,180,3.0,412.36,1150.28,Microsoft Ads,MaxClicks,2.7895043166165485
2025-12-08,MS_Search_NonBrand_US_v1,Search - Non-Brand,13167,363,6.0,393.1,1187.33,Microsoft Ads,MaxConv,3.020427372169931
2025-12-09,MS_Search_NonBrand_US_v1,Search - Non-Brand,9137,260,6.0,452.65,1205.02,Microsoft Ads,MaxConv,2.6621451452557165
2025-12-10,MS_Search_NonBrand_US_v1,Search - Non-Brand,23235,380,9.0,385.74,1158.78,Microsoft Ads,TargetCPA,3.0040441748327886
2025-12-11,MS_Search_NonBrand_US_v1,Search - Non-Brand,4342,185,6.0,369.33,1421.99,Microsoft Ads,TargetCPA,3.85018817859367
2025-12-12,MS_Search_NonBrand_US_v1,Search - Non-Brand,26495,385,6.0,415.64,1043.94,Microsoft Ads,TargetCPA,2.5116446925223754
2025-12-13,MS_Search_NonBrand_US_v1,Search - Non-Brand,9255,226,6.0,477.41,1084.99,Microsoft Ads,MaxConv,2.272658721015479
2025-12-14,MS_Search_NonBrand_US_v1,Search - Non-Brand,4015,161,4.0,375.93,828.73,Microsoft Ads,TargetCPA,2.204479557364403
2025-12-15,MS_Search_NonBrand_US_v1,Search - Non-Brand,13764,188,3.0,411.8,1338.06,Microsoft Ads,TargetCPA,3.249295774647887
2025-12-16,MS_Search_NonBrand_US_v1,Search - Non-Brand,18739,235,7.0,477.68,1090.55,Microsoft Ads,MaxClicks,2.2830137330430413
2025-12-17,MS_Search_NonBrand_US_v1,Search - Non-Brand,4350,195,5.0,439.44,1319.17,Microsoft Ads,TargetCPA,3.0019342799927182
2025-12-18,MS_Search_NonBrand_US_v1,Search - Non-Brand,7844,258,5.0,323.58,963.48,Microsoft Ads,MaxClicks,2.9775635082514373
2025-12-19,MS_Search_NonBrand_US_v1,Search - Non-Brand,9754,278,10.0,363.91,1152.9,Microsoft Ads,MaxConv,3.1680910115138357
2025-12-20,MS_Search_NonBrand_US_v1,Search - Non-Brand,12226,366,6.0,396.55,1092.19,Microsoft Ads,MaxConv,2.7542302357836337
2025-12-21,MS_Search_NonBrand_US_v1,Search - Non-Brand,5662,223,7.0,474.67,1324.41,Microsoft Ads,TargetCPA,2.7901700128510334
2025-12-22,MS_Search_NonBrand_US_v1,Search - Non-Brand,8263,371,14.0,448.14,1135.52,Microsoft Ads,MaxClicks,2.5338510286963896
2025-12-23,MS_Search_NonBrand_US_v1,Search - Non-Brand,7803,205,4.0,390.66,1374.07,Microsoft Ads,TargetCPA,3.5173040495571595
2025-12-24,MS_Search_NonBrand_US_v1,Search - Non-Brand,8425,398,11.0,472.69,1166.66,Microsoft Ads,MaxClicks,2.468129217880641
2025-12-25,MS_Search_NonBrand_US_v1,Search - Non-Brand,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2025-12-26,MS_Search_NonBrand_US_v1,Search - Non-Brand,6270,175,4.0,327.36,1356.37,Microsoft Ads,MaxClicks,4.1433589931573795
2025-12-27,MS_Search_NonBrand_US_v1,Search - Non-Brand,5270,225,7.0,432.11,1161.9,Microsoft Ads,MaxClicks,2.6888986600634097
2025-12-28,MS_Search_NonBrand_US_v1,Search - Non-Brand,35665,417,14.0,455.85,1499.86,Microsoft Ads,MaxConv,3.2902489854118677
2025-12-29,MS_Search_NonBrand_US_v1,Search - Non-Brand,10991,169,4.0,354.16,1192.8,Microsoft Ads,MaxClicks,3.3679692794217297
2025-12-30,MS_Search_NonBrand_US_v1,Search - Non-Brand,5513,272,8.0,388.61,1176.21,Microsoft Ads,MaxConv,3.0267105838758654
2025-12-31,MS_Search_NonBrand_US_v1,Search - Non-Brand,7154,166,2.0,347.91,953.15,Microsoft Ads,TargetCPA,2.739645310568825
2026-01-01,MS_Search_NonBrand_US_v1,Search - Non-Brand,5502,187,3.0,322.73,1288.47,Microsoft Ads,TargetCPA,3.9924085148576207
2026-01-02,MS_Search_NonBrand_US_v1,Search - Non-Brand,4563,189,5.0,338.9,1109.78,Microsoft Ads,MaxClicks,3.274653290056064
2026-01-03,MS_Search_NonBrand_US_v1,Search - Non-Brand,10453,362,11.0,479.07,1305.63,Microsoft Ads,MaxConv,2.725342851775315
2026-01-04,MS_Search_NonBrand_US_v1,Search - Non-Brand,3452,164,4.0,353.62,1294.74,Microsoft Ads,MaxConv,3.6613879305469146
2026-01-05,MS_Search_NonBrand_US_v1,Search - Non-Brand,9542,196,4.0,436.97,1262.73,Microsoft Ads,TargetCPA,2.889740714465524
2026-01-06,MS_Search_NonBrand_US_v1,Search - Non-Brand,13903,252,7.0,475.43,1163.16,Microsoft Ads,MaxConv,2.4465431293776163
2026-01-07,MS_Search_NonBrand_US_v1,Search - Non-Brand,9660,287,11.0,391.65,1213.91,Microsoft Ads,MaxConv,3.099476573471212
2026-01-08,MS_Search_NonBrand_US_v1,Search - Non-Brand,6537,223,4.0,403.98,1182.39,Microsoft Ads,TargetCPA,2.926852814495767
2026-01-09,MS_Search_NonBrand_US_v1,Search - Non-Brand,7538,262,8.0,380.98,1298.36,Microsoft Ads,MaxConv,3.407947923775526
2026-01-10,MS_Search_NonBrand_US_v1,Search - Non-Brand,27195,315,5.0,395.92,1304.37,Microsoft Ads,TargetCPA,3.2945291978177407
2026-01-11,MS_Search_NonBrand_US_v1,Search - Non-Brand,3320,155,3.0,325.09,1175.74,Microsoft Ads,MaxConv,3.616660001845643
2026-01-12,MS_Search_NonBrand_US_v1,Search - Non-Brand,5385,224,3.0,341.65,1030.62,Microsoft Ads,MaxClicks,3.016595931508854
2026-01-13,MS_Search_NonBrand_US_v1,Search - Non-Brand,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2026-01-14,MS_Search_NonBrand_US_v1,Search - Non-Brand,10963,322,5.0,437.2,901.18,Microsoft Ads,TargetCPA,2.061253430924062
2026-01-15,MS_Search_NonBrand_US_v1,Search - Non-Brand,4972,183,3.0,398.57,1163.15,Microsoft Ads,TargetCPA,2.9183079509245555
2026-01-16,MS_Search_NonBrand_US_v1,Search - Non-Brand,6257,285,11.0,384.25,1021.91,Microsoft Ads,MaxClicks,2.6594925178919975
2026-01-17,MS_Search_NonBrand_US_v1,Search - Non-Brand,10232,239,4.0,431.54,1273.18,Microsoft Ads,TargetCPA,2.950317467673912
2026-01-18,MS_Search_NonBrand_US_v1,Search - Non-Brand,3999,144,2.0,330.88,1177.51,Microsoft Ads,MaxClicks,3.558722195357834
2026-01-19,MS_Search_NonBrand_US_v1,Search - Non-Brand,12293,470,17.0,473.08,1257.55,Microsoft Ads,MaxConv,2.658218483131817
2026-01-20,MS_Search_NonBrand_US_v1,Search - Non-Brand,6741,337,8.0,339.53,1189.52,Microsoft Ads,MaxClicks,3.5034312137366364
2026-01-21,MS_Search_NonBrand_US_v1,Search - Non-Brand,5255,223,6.0,456.18,1117.15,Microsoft Ads,TargetCPA,2.4489236704809505
2026-01-22,MS_Search_NonBrand_US_v1,Search - Non-Brand,6030,212,7.0,461.76,1137.71,Microsoft Ads,MaxClicks,2.4638556826056828
2026-01-23,MS_Search_NonBrand_US_v1,Search - Non-Brand,5633,278,7.0,434.26,1029.43,Microsoft Ads,MaxClicks,2.370538387141344
2026-01-24,MS_Search_NonBrand_US_v1,Search - Non-Brand,7485,364,6.0,447.87,1028.89,Microsoft Ads,MaxClicks,2.2972960903833703
2026-01-25,MS_Search_NonBrand_US_v1,Search - Non-Brand,7092,255,9.0,465.06,1118.67,Microsoft Ads,MaxClicks,2.4054315572184235
2026-01-26,MS_Search_NonBrand_US_v1,Search - Non-Brand,14384,225,6.0,437.23,1262.52,Microsoft Ads,MaxConv,2.887542025936006
2026-01-27,MS_Search_NonBrand_US_v1,Search - Non-Brand,4338,192,7.0,478.04,1214.1,Microsoft Ads,MaxConv,2.539745627980922
2026-01-28,MS_Search_NonBrand_US_v1,Search - Non-Brand,8692,208,3.0,427.78,1332.73,Microsoft Ads,MaxConv,3.1154565430828933
2026-01-29,MS_Search_NonBrand_US_v1,Search - Non-Brand,3760,152,3.0,323.11,1096.56,Microsoft Ads,TargetCPA,3.393766828634211
2026-01-30,MS_Search_NonBrand_US_v1,Search - Non-Brand,13743,227,9.0,469.35,1195.65,Microsoft Ads,MaxClicks,2.547459252157239
2026-01-31,MS_Search_NonBrand_US_v1,Search - Non-Brand,10315,179,6.0,374.74,916.31,Microsoft Ads,MaxConv,2.4451886641404705
2026-02-01,MS_Search_NonBrand_US_v1,Search - Non-Brand,22093,333,8.0,434.18,1250.69,Microsoft Ads,TargetCPA,2.880579483163665
2026-02-02,MS_Search_NonBrand_US_v1,Search - Non-Brand,6117,231,6.0,429.38,1077.75,Microsoft Ads,TargetCPA,2.5100144394242863
2026-02-03,MS_Search_NonBrand_US_v1,Search - Non-Brand,27026,314,8.0,463.29,,Microsoft Ads,MaxClicks,
2026-02-04,MS_Search_NonBrand_US_v1,Search - Non-Brand,9554,169,4.0,388.31,1457.87,Microsoft Ads,MaxClicks,3.7543972599211966
2026-02-05,MS_Search_NonBrand_US_v1,Search - Non-Brand,18548,271,9.0,404.75,1340.52,Microsoft Ads,MaxClicks,3.3119703520691783
2026-02-06,MS_Search_NonBrand_US_v1,Search - Non-Brand,6430,212,5.0,329.95,1102.88,Microsoft Ads,MaxClicks,3.3425670556144875
2026-02-07,MS_Search_NonBrand_US_v1,Search - Non-Brand,6860,232,7.0,477.9,1384.32,Microsoft Ads,MaxClicks,2.896672944130571
2026-02-08,MS_Search_NonBrand_US_v1,Search - Non-Brand,6853,183,2.0,414.13,1015.86,Microsoft Ads,MaxClicks,2.452997850916379
2026-02-09,MS_Search_NonBrand_US_v1,Search - Non-Brand,5972,203,7.0,354.47,1341.4,Microsoft Ads,MaxConv,3.784241261601828
2026-02-10,MS_Search_NonBrand_US_v1,Search - Non-Brand,5560,268,5.0,360.5,1002.94,Microsoft Ads,MaxConv,2.7820804438280167
2026-02-11,MS_Search_NonBrand_US_v1,Search - Non-Brand,4189,180,6.0,394.89,1154.0,Microsoft Ads,MaxClicks,2.9223328015396692
2026-02-12,MS_Search_NonBrand_US_v1,Search - Non-Brand,15037,248,8.0,350.31,1298.78,Microsoft Ads,TargetCPA,3.7075161999371984
2026-02-13,MS_Search_NonBrand_US_v1,Search - Non-Brand,14554,328,8.0,467.88,1383.49,Microsoft Ads,MaxConv,2.9569334017269386
2026-02-14,MS_Search_NonBrand_US_v1,Search - Non-Brand,5415,200,3.0,365.26,1263.5,Microsoft Ads,MaxClicks,3.459179762361058
2026-02-15,MS_Search_NonBrand_US_v1,Search - Non-Brand,5106,169,6.0,387.2,1265.4,Microsoft Ads,MaxConv,3.2680785123966944
2026-02-16,MS_Search_NonBrand_US_v1,Search - Non-Brand,27986,408,11.0,475.51,1351.04,Microsoft Ads,TargetCPA,2.8412441378730207
2026-02-17,MS_Search_NonBrand_US_v1,Search - Non-Brand,16995,255,4.0,429.46,1290.24,Microsoft Ads,TargetCPA,3.0043310203511386
2026-02-18,MS_Search_NonBrand_US_v1,Search - Non-Brand,4406,187,6.0,397.71,1350.71,Microsoft Ads,MaxConv,3.3962183500540597
2026-02-19,MS_Search_NonBrand_US_v1,Search - Non-Brand,25223,275,5.0,352.87,1011.41,Microsoft Ads,MaxClicks,2.8662396916711534
2026-02-20,MS_Search_NonBrand_US_v1,Search - Non-Brand,10731,303,5.0,411.41,1216.38,Microsoft Ads,MaxClicks,2.9566126248754285
2026-02-21,MS_Search_NonBrand_US_v1,Search - Non-Brand,20994,241,8.0,416.31,1118.77,Microsoft Ads,MaxClicks,2.6873483702048953
2026-02-22,MS_Search_NonBrand_US_v1,Search - Non-Brand,11163,253,4.0,342.64,1326.73,Microsoft Ads,TargetCPA,3.8720814849404626
2026-02-23,MS_Search_NonBrand_US_v1,Search - Non-Brand,0,0,0.0,0.0,0.0,Microsoft Ads,TargetCPA,
2026-02-24,MS_Search_NonBrand_US_v1,Search - Non-Brand,6869,227,7.0,403.24,1139.75,Microsoft Ads,TargetCPA,2.826480507886122
2026-02-25,MS_Search_NonBrand_US_v1,Search - Non-Brand,8027,194,5.0,393.12,1205.88,Microsoft Ads,TargetCPA,3.0674603174603177
2026-02-26,MS_Search_NonBrand_US_v1,Search - Non-Brand,27252,310,7.0,418.29,1415.35,Microsoft Ads,MaxConv,3.3836572712711273
2026-02-27,MS_Search_NonBrand_US_v1,Search - Non-Brand,3473,171,5.0,350.97,1241.0,Microsoft Ads,MaxClicks,3.53591475054848
2026-02-28,MS_Search_NonBrand_US_v1,Search - Non-Brand,6971,281,8.0,408.91,1345.26,Microsoft Ads,MaxClicks,3.289868186153432
2026-03-01,MS_Search_NonBrand_US_v1,Search - Non-Brand,6167,222,6.0,336.52,1094.4,Microsoft Ads,MaxConv,3.252109830024962
2026-03-02,MS_Search_NonBrand_US_v1,Search - Non-Brand,3653,174,4.0,366.22,1229.1,Microsoft Ads,MaxConv,3.3561793457484566
2026-03-03,MS_Search_NonBrand_US_v1,Search - Non-Brand,5477,256,8.0,324.91,1255.34,Microsoft Ads,MaxClicks,3.863654550490905
2026-03-04,MS_Search_NonBrand_US_v1,Search - Non-Brand,4586,181,3.0,353.15,1093.53,Microsoft Ads,MaxClicks,3.096502902449384
2026-03-05,MS_Search_NonBrand_US_v1,Search - Non-Brand,3787,161,4.0,334.54,,Microsoft Ads,MaxConv,
2026-03-06,MS_Search_NonBrand_US_v1,Search - Non-Brand,3645,173,6.0,325.47,1375.81,Microsoft Ads,MaxConv,4.227148431499062
2026-03-07,MS_Search_NonBrand_US_v1,Search - Non-Brand,5020,225,8.0,358.61,1317.51,Microsoft Ads,TargetCPA,3.673935473076601
2026-03-08,MS_Search_NonBrand_US_v1,Search - Non-Brand,26502,339,8.0,365.22,,Microsoft Ads,MaxConv,
2026-03-09,MS_Search_NonBrand_US_v1,Search - Non-Brand,11935,305,8.0,367.01,1427.94,Microsoft Ads,MaxConv,3.8907386719707913
2026-03-10,MS_Search_NonBrand_US_v1,Search - Non-Brand,18283,307,11.0,437.47,1464.07,Microsoft Ads,TargetCPA,3.3466752005851825
2026-03-11,MS_Search_NonBrand_US_v1,Search - Non-Brand,9919,236,5.0,421.19,1625.83,Microsoft Ads,MaxClicks,3.860086896649968
2026-03-12,MS_Search_NonBrand_US_v1,Search - Non-Brand,5470,265,8.0,404.29,1130.27,Microsoft Ads,TargetCPA,2.795691211753939
